@relation 'AT: pml-training-weka.filters.unsupervised.attribute.Remove-R2-7,12-13,15-36,50-59,69-83,87-101,103-112,125-139,141-150-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R54-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.317accel_belt_y-0.317accel_belt_z+0.308roll_belt+0.304total_accel_belt-0.269accel_arm_y... numeric
@attribute '0.294accel_belt_x-0.292pitch_belt+0.29 magnet_belt_x-0.266yaw_dumbbell+0.253yaw_belt...' numeric
@attribute '0.37 magnet_arm_y+0.307magnet_arm_z+0.275accel_arm_z-0.266magnet_arm_x+0.23 pitch_arm...' numeric
@attribute 0.453gyros_forearm_z+0.452gyros_dumbbell_z-0.451gyros_dumbbell_x+0.409gyros_forearm_y+0.352gyros_dumbbell_y... numeric
@attribute '-0.334accel_forearm_z+0.329magnet_forearm_z-0.277magnet_arm_z+0.27 magnet_belt_y+0.267accel_arm_x...' numeric
@attribute '0.401accel_forearm_y+0.284yaw_forearm+0.224magnet_forearm_y+0.22 magnet_dumbbell_z+0.217accel_arm_x...' numeric
@attribute 0.518gyros_arm_x-0.492gyros_arm_y+0.351magnet_forearm_y+0.224gyros_arm_z+0.188accel_forearm_y... numeric
@attribute 0.376magnet_forearm_x+0.333total_accel_arm-0.294roll_dumbbell+0.281accel_forearm_x-0.269pitch_dumbbell... numeric
@attribute '0.352pitch_dumbbell+0.35 magnet_forearm_x+0.345roll_dumbbell-0.306gyros_arm_y+0.3  gyros_arm_x...' numeric
@attribute -0.337magnet_forearm_y+0.306gyros_arm_x-0.297gyros_arm_y-0.278pitch_dumbbell-0.25total_accel_arm... numeric
@attribute '-0.425total_accel_arm+0.38 magnet_forearm_x+0.324accel_forearm_x-0.276pitch_arm-0.255total_accel_forearm...' numeric
@attribute '0.45 magnet_belt_z+0.374magnet_belt_y+0.309roll_arm-0.25roll_dumbbell-0.247accel_dumbbell_y...' numeric
@attribute -0.944kurtosis_yaw_belt-0.144yaw_arm+0.133total_accel_forearm-0.102roll_forearm-0.101pitch_forearm... numeric
@attribute classe {A,B,C,D,E}

@data
-2.64809,-0.073523,1.245696,0.681347,-0.074657,-2.05452,0.343509,0.69076,2.160719,-3.151921,0.664676,-0.273499,0.846194,A
-2.622295,-0.156138,1.225825,0.674201,-0.06966,-2.097919,0.373874,0.567086,2.249506,-3.269935,0.701791,-0.213398,0.839154,A
-2.648636,-0.144272,1.180945,0.661464,-0.093385,-2.057338,0.341008,0.544721,2.280884,-3.254314,0.697334,-0.267705,0.836602,A
-2.653977,-0.071243,1.251892,0.651126,-0.081971,-2.133671,0.307951,0.545548,2.198913,-3.028987,0.615541,-0.625931,-5.811979,A
2.904028,-2.52819,4.293161,0.978278,0.314004,0.899734,0.28278,2.898867,-0.426048,-0.218757,-0.094512,-0.376938,0.178402,A
2.987008,-2.711538,4.220404,0.967307,0.27025,0.90367,0.307173,2.693907,-0.199636,-0.433882,-0.004837,-0.256838,0.137343,A
3.109551,-2.77495,4.216876,0.94703,0.205529,0.949293,0.302232,2.666818,-0.09438,-0.5304,-0.011525,-0.24697,0.121308,A
3.167034,-2.963082,4.109427,0.926477,0.165726,1.034125,0.228094,2.42715,0.259426,-0.748406,-0.010419,-0.389346,0.123206,A
3.217654,-3.022464,4.053273,0.888352,0.119276,1.04279,0.20666,2.265264,0.420298,-0.919923,0.044288,-0.367127,0.096853,A
3.329031,-3.156307,3.897162,0.823148,-0.027892,1.166764,0.128619,1.976573,0.846418,-1.24452,0.152201,-0.467713,0.050834,A
3.215421,-3.135995,3.892484,0.839917,-0.009119,1.16397,0.080222,1.959009,0.886194,-1.215132,0.098647,-0.637512,0.078974,A
3.237232,-3.177904,3.882337,0.814152,-0.023626,1.216727,0.074353,1.91424,0.895359,-1.260122,0.093555,-0.621063,0.090341,A
3.158405,-3.171945,3.959637,0.789222,0.080114,1.213154,0.047596,1.873307,0.885567,-1.221262,0.030712,-0.545691,0.098232,A
3.043637,-3.092399,3.901155,0.717401,0.057645,1.110628,0.109152,1.945147,0.79039,-1.142353,0.03462,-0.634454,0.101878,A
3.074233,-3.129426,3.793219,0.672251,0.02581,1.202061,-0.026246,1.559678,1.271192,-1.461957,0.103755,-0.882787,0.07437,A
3.218864,-3.172239,3.782301,0.856054,-0.029231,1.21966,0.042465,1.793219,1.097591,-1.313181,0.096618,-0.797414,0.080575,A
3.222142,-3.249333,3.862137,0.809107,-0.027949,1.170014,0.100993,1.876303,0.95766,-1.222002,0.068068,-0.581823,0.077555,A
3.063329,-3.249959,3.905302,0.913788,0.128976,1.247289,-0.002911,1.798702,1.094748,-1.218822,-0.004916,-0.809834,0.121657,A
3.090593,-3.188335,3.835759,0.966726,0.097631,1.222645,-0.006583,1.70251,1.196211,-1.313745,0.05188,-0.880808,0.10534,A
3.128132,-3.170928,3.815976,0.987021,0.102054,1.179621,0.023512,1.763359,1.159754,-1.266384,0.066763,-0.798465,0.085371,A
3.04577,-2.987036,3.886091,1.039514,-0.018938,1.088158,0.249396,2.140014,0.574798,-0.978242,0.044917,-0.616367,0.136881,A
3.07157,-3.087654,3.745623,0.831115,-0.070172,1.091889,0.167114,1.893997,0.865456,-1.272998,0.17769,-0.498265,0.065525,A
3.127253,-3.123168,3.782373,0.824179,-0.08643,1.104918,0.136445,1.874559,0.914866,-1.272612,0.146854,-0.601995,0.071409,A
3.082503,-3.05032,3.765604,0.801433,-0.091553,1.095256,0.191627,1.973828,0.774982,-1.215338,0.156604,-0.524855,0.071828,A
3.122904,-3.011098,3.820896,0.768003,-0.145091,1.104394,0.176875,2.055724,0.673945,-1.132376,0.135911,-0.513866,0.081933,A
3.153175,-2.992496,3.850557,0.735577,-0.029891,1.034937,0.175335,1.902764,0.811146,-1.240387,0.158548,-0.369653,0.05277,A
3.098288,-3.054254,3.917632,0.802564,0.002055,1.118134,0.167001,2.096724,0.621196,-1.073728,0.047581,-0.516937,0.113461,A
3.057454,-3.011765,3.884832,0.763089,0.06334,1.058093,0.152647,1.980384,0.751593,-1.130242,0.086972,-0.438052,0.077453,A
3.136086,-3.071787,3.865784,0.754288,0.039006,1.073912,0.131893,1.906752,0.85256,-1.246149,0.095124,-0.545346,0.077419,A
3.113871,-3.064738,3.79162,0.741219,0.013396,1.105174,0.102798,1.781695,0.981923,-1.331777,0.120278,-0.555896,0.081866,A
3.11225,-3.133541,3.828989,0.783623,0.028082,1.123525,0.072225,1.788634,1.044592,-1.323817,0.121019,-0.595661,0.075412,A
3.113643,-3.065539,3.829987,0.847772,0.016906,1.134894,0.114974,1.897919,0.90097,-1.213407,0.098215,-0.541794,0.082316,A
3.111612,-3.064288,3.849841,0.853611,-0.009168,1.129985,0.141646,1.914484,0.823517,-1.198168,0.092212,-0.569246,0.105663,A
3.076585,-3.036672,3.860977,0.838948,0.004264,1.129751,0.170148,1.967661,0.797298,-1.158944,0.094017,-0.539881,0.109573,A
3.052573,-2.956904,3.858306,0.836064,0.023545,1.097789,0.188016,2.046609,0.755347,-1.062582,0.057345,-0.593768,0.110639,A
3.050981,-2.957098,3.879231,0.851533,0.077951,1.034366,0.189576,1.909919,0.80629,-1.167495,0.109852,-0.527626,0.093892,A
3.065977,-2.957462,3.831332,0.858568,-0.025293,1.090703,0.178303,2.012287,0.757803,-1.133059,0.095974,-0.594105,0.092958,A
3.156291,-3.118704,3.816137,0.817932,-0.096384,1.178027,0.161401,2.012001,0.740309,-1.192001,0.091261,-0.566567,0.106502,A
3.141836,-3.11692,3.834608,0.802845,-0.082315,1.187882,0.108689,1.876261,0.879269,-1.28936,0.10732,-0.537486,0.091794,A
3.105045,-3.045285,3.811285,0.799047,-0.041218,1.175307,0.074289,1.850853,0.937004,-1.270208,0.096302,-0.547914,0.074616,A
3.097757,-3.090411,3.828863,0.801261,-0.111456,1.188259,0.115951,1.947535,0.873361,-1.186484,0.080421,-0.690382,0.099647,A
3.077394,-3.012054,3.822899,0.794517,-0.052615,1.10709,0.168,1.917423,0.822222,-1.185481,0.091918,-0.511747,0.079015,A
3.103724,-3.027418,3.803273,0.810603,-0.048873,1.138172,0.124169,1.884163,0.907518,-1.243876,0.099834,-0.607752,0.079731,A
3.101362,-3.047228,3.797264,0.800325,-0.072402,1.171254,0.126205,1.905429,0.917899,-1.240055,0.084112,-0.688276,0.088016,A
3.046317,-3.116221,3.833068,0.807494,-0.055928,1.214626,0.098161,1.889947,0.927579,-1.213165,0.049397,-0.774521,0.113868,A
3.085151,-3.051824,3.819486,0.792119,-0.042343,1.123739,0.14775,1.912811,0.87151,-1.213822,0.076206,-0.679098,0.095982,A
3.089139,-3.05632,3.841762,0.816363,-0.016776,1.098627,0.123942,1.991972,0.858313,-1.14704,0.085737,-0.690161,0.08926,A
3.25635,-3.491806,4.087252,0.843782,-0.257669,1.623313,-0.539745,0.7143,0.371775,-0.394251,0.833146,-0.447644,0.431798,A
3.4984,-3.230905,4.024449,0.832029,-0.198532,1.457177,-0.174138,0.672931,0.56916,-0.111897,0.757906,-0.80284,-6.226506,A
3.447614,-3.240385,4.018071,0.810312,-0.212741,1.54573,-0.124605,0.692959,0.648134,-0.300244,0.841407,-0.330624,0.411426,A
3.468795,-3.23304,4.033699,0.818431,-0.210978,1.522827,-0.108179,0.694764,0.576812,-0.304046,0.839274,-0.343855,0.422973,A
3.450185,-3.214659,4.024295,0.813141,-0.200369,1.528303,-0.085608,0.772913,0.496744,-0.225496,0.833975,-0.378831,0.432182,A
3.407272,-3.217742,3.981574,0.788417,-0.166676,1.518922,-0.107656,0.651222,0.628956,-0.299178,0.856758,-0.373332,0.423155,A
3.383945,-3.224449,4.05878,0.788019,-0.072903,1.488784,-0.078281,0.582914,0.617191,-0.314191,0.894109,-0.300137,0.443041,A
3.434959,-3.260025,3.994172,0.792346,-0.131091,1.439412,-0.031561,0.711949,0.549224,-0.274512,0.857024,-0.300418,0.429023,A
3.476319,-3.302341,4.000542,0.730537,-0.143872,1.418014,-0.017827,0.725822,0.567926,-0.325644,0.880846,-0.255894,0.418654,A
3.461856,-3.280682,3.946886,0.699945,-0.202796,1.505059,-0.143091,0.610949,0.832163,-0.39355,0.955046,-0.415369,0.409806,A
3.461767,-3.154505,3.951213,0.751777,-0.176646,1.50541,-0.112936,0.771508,0.627362,-0.265296,0.924001,-0.456621,0.445228,A
3.433326,-3.063181,3.955741,0.73787,-0.177288,1.510237,-0.042914,0.7856,0.529005,-0.283834,0.963625,-0.321164,0.455591,A
3.500164,-3.147216,3.999451,0.758533,-0.174777,1.494624,-0.032093,0.781966,0.511962,-0.314199,0.956121,-0.413245,0.466307,A
3.518767,-3.199545,3.972748,0.733855,-0.162661,1.465147,-0.056835,0.732923,0.543341,-0.350173,0.936483,-0.359732,0.455176,A
3.526502,-3.276235,3.955129,0.714037,-0.154815,1.487913,-0.15686,0.680374,0.666544,-0.487181,0.933424,-0.421851,0.446328,A
3.420934,-3.366727,4.010792,0.76115,-0.116952,1.481194,-0.265389,0.787408,0.525526,-0.424876,0.964853,-0.424935,0.456322,A
3.321017,-3.353728,3.981706,0.750981,-0.087121,1.576915,-0.408453,0.725265,0.518931,-0.426053,0.999047,-0.404559,0.472804,A
3.409704,-3.288297,4.055916,0.76331,-0.081106,1.598936,-0.334975,0.800178,0.376544,-0.346035,0.986877,-0.383735,0.506605,A
3.448265,-3.249096,4.04691,0.745152,-0.073588,1.567854,-0.273782,0.812711,0.371881,-0.338354,0.998096,-0.3324,0.502924,A
3.467102,-3.268419,4.025369,0.745614,-0.071887,1.537578,-0.21825,0.817638,0.398626,-0.358193,0.981315,-0.365944,0.508018,A
3.50611,-3.253912,3.993876,0.75528,0.003975,1.473342,-0.174945,0.74967,0.551888,-0.382199,0.999476,-0.409251,0.488281,A
3.54579,-3.193054,3.878545,0.715099,-0.033076,1.383281,-0.008197,0.780152,0.68353,-0.363785,1.007266,-0.515072,0.476414,A
3.456551,-3.246415,3.844882,0.696037,-0.04501,1.361575,-0.038315,0.775016,0.749913,-0.349318,1.045683,-0.580555,0.480422,A
3.537789,-3.188778,3.849278,0.711657,-0.05877,1.338426,-0.045413,0.829973,0.765811,-0.347633,1.081935,-0.635588,0.465518,A
3.542474,-3.183494,3.905774,0.748038,-0.051987,1.321661,-0.092408,0.855114,0.664386,-0.35693,1.09069,-0.511061,0.473955,A
3.564808,-3.185545,3.885427,0.736432,-0.094002,1.384274,-0.127041,0.819041,0.72957,-0.407254,1.098428,-0.578331,0.482018,A
3.540552,-3.223147,3.863657,0.760474,-0.043461,1.376327,-0.114175,0.775734,0.741833,-0.426414,1.098516,-0.599644,0.485656,A
3.463943,-3.174628,3.832895,0.7869,-0.038624,1.408113,-0.100772,0.768824,0.705024,-0.424479,1.079784,-0.513552,0.496791,A
3.526857,-3.162026,3.869999,0.796738,-0.020372,1.374088,-0.080605,0.795089,0.706728,-0.44015,1.08274,-0.417948,0.486282,A
3.55054,-3.200001,3.870672,0.78339,-0.055496,1.414159,-0.086633,0.852663,0.690774,-0.390487,1.04311,-0.547349,0.506799,A
3.595792,-3.221093,3.871618,0.787701,-0.008089,1.335583,-0.122511,0.885613,0.755549,-0.346958,1.084025,-0.534372,0.488494,A
3.514203,-3.295148,3.848506,0.813676,-0.082801,1.433929,-0.14527,0.834897,0.725727,-0.393439,1.039159,-0.589639,0.525876,A
3.556066,-3.224368,3.885454,0.821449,-0.071861,1.451877,-0.188097,0.722791,0.634713,-0.31472,0.895616,-0.991763,-6.071942,A
3.505269,-3.228632,3.857206,0.806701,-0.03622,1.50483,-0.111052,0.689206,0.728625,-0.563821,1.003562,-0.46512,0.570849,A
3.456037,-3.284,3.856811,0.820406,-0.020328,1.43031,-0.095559,0.774291,0.654026,-0.456031,0.949716,-0.525855,0.573842,A
3.541307,-3.310056,3.834863,0.814405,-0.065296,1.439766,-0.09797,0.804232,0.694289,-0.500657,0.95199,-0.567142,0.572118,A
3.508723,-3.285404,3.866371,0.78959,0.029242,1.400266,-0.145729,0.739174,0.760877,-0.502256,0.937253,-0.509236,0.57136,A
3.493695,-3.28966,3.792692,0.753671,-0.094877,1.436406,-0.141876,0.811032,0.764673,-0.45408,0.95473,-0.651138,0.579732,A
3.492591,-3.295212,3.851505,0.816169,0.01656,1.501569,-0.183677,0.532769,0.921394,-0.648602,0.896197,-0.536429,0.613969,A
3.538291,-3.343446,3.93191,0.857163,0.068237,1.497468,-0.170873,0.649161,0.778648,-0.570894,0.819932,-0.502807,0.647868,A
3.462495,-3.323135,3.91164,0.855447,0.073424,1.518619,-0.137302,0.715977,0.679636,-0.535743,0.773496,-0.48491,0.66882,A
3.474749,-3.301336,3.951948,0.859977,0.0895,1.461249,-0.08495,0.827896,0.56042,-0.478433,0.767982,-0.416362,0.667671,A
3.389612,-3.348347,3.928441,0.90289,0.210181,1.292505,-0.051119,0.790953,0.583642,-0.464875,0.770874,-0.430483,0.667273,A
3.42164,-3.304352,3.897917,0.893281,0.146504,1.265138,-0.046993,0.889401,0.529413,-0.432054,0.754632,-0.487926,0.673666,A
3.533081,-3.336803,3.890662,0.838274,0.096562,1.393293,-0.114266,0.777158,0.731274,-0.594097,0.801949,-0.488175,0.674655,A
3.497767,-3.267995,3.901695,0.791904,0.131393,1.381554,-0.122611,0.767836,0.709175,-0.539773,0.759357,-0.423999,0.67625,A
3.481878,-3.240939,3.921231,0.841898,0.172547,1.341339,-0.137554,0.683173,0.788564,-0.614398,0.748539,-0.444339,0.684124,A
3.419491,-3.143969,3.891386,0.766168,0.271347,1.264558,-0.09476,0.542289,0.916685,-0.789335,0.831437,-0.245774,0.672171,A
3.326537,-3.099384,3.828878,0.682441,0.204799,1.274491,-0.103704,0.590617,0.783094,-0.709585,0.927933,-0.314257,0.70017,A
3.344033,-2.986172,3.825942,0.625049,0.101695,1.319501,-0.158158,0.657202,0.66428,-0.648093,0.923175,-0.359678,0.713375,A
3.338625,-2.947717,3.879114,0.604247,0.184102,1.290602,-0.150453,0.57971,0.682324,-0.750798,0.944266,-0.218948,0.698332,A
3.493529,-2.983336,3.930426,0.644329,0.200088,1.329532,-0.121397,0.62112,0.646052,-0.706565,0.886809,-0.378472,0.697481,A
3.530234,-3.012266,3.971105,0.66403,0.234931,1.309894,-0.152509,0.635524,0.676792,-0.651496,0.837737,-0.39598,0.688841,A
3.508637,-2.931562,3.917545,0.675638,0.263213,1.228157,-0.120863,0.639827,0.664816,-0.653489,0.893431,-0.31535,0.656008,A
3.518091,-3.060219,3.878139,0.719517,0.146336,1.30557,-0.096561,0.671712,0.614951,-0.66836,0.861419,-0.459354,0.685767,A
3.529088,-3.039069,3.957453,0.745466,0.213764,1.359299,-0.10896,0.620391,0.64335,-0.709557,0.882796,-0.299758,0.69105,A
3.52678,-3.030745,3.969418,0.757327,0.264644,1.346008,-0.11887,0.609236,0.650889,-0.733765,0.892029,-0.246885,0.682853,A
3.497163,-3.064083,3.940241,0.769203,0.165762,1.419899,-0.18549,0.651337,0.629015,-0.712151,0.85569,-0.463051,0.708016,A
3.539102,-3.113175,3.926891,0.792267,0.101924,1.348021,-0.201517,0.824303,0.564453,-0.693588,0.924957,-0.488473,0.673959,A
3.528628,-3.153922,3.934224,0.779991,0.233317,1.258913,-0.26628,0.78343,0.592781,-0.675943,0.939574,-0.479273,0.649744,A
3.538102,-3.194565,3.932023,0.803927,0.176238,1.299609,-0.286206,0.732945,0.619902,-0.772531,0.956887,-0.498899,0.660979,A
3.52658,-3.301713,3.943286,0.76888,0.208886,1.251766,-0.306124,0.854963,0.516622,-0.757255,0.985307,-0.58628,0.679713,A
3.427314,-3.299634,3.891689,0.752541,0.179431,1.222159,-0.306185,0.844735,0.524339,-0.780301,1.012271,-0.565375,0.673042,A
3.421314,-3.347499,3.906705,0.79292,0.237702,1.131207,-0.366888,0.926071,0.520217,-0.763329,1.022336,-0.623833,0.649683,A
3.473171,-3.361369,3.869552,0.797586,0.129804,1.134016,-0.414249,1.005118,0.476161,-0.706415,1.037686,-0.751518,0.647803,A
3.597298,-3.325576,3.887814,0.803336,0.184728,1.140053,-0.520716,1.037236,0.52692,-0.739115,1.086635,-0.695508,0.628023,A
3.510241,-3.276133,3.839369,0.823208,0.199552,1.118412,-0.526746,0.986492,0.474605,-0.815281,1.14528,-0.590663,0.619159,A
3.538441,-3.258709,3.900155,0.843868,0.270533,1.182498,-0.548334,0.903304,0.502824,-0.865457,1.155425,-0.517747,0.65006,A
3.532053,-3.301298,3.880623,0.816717,0.221989,1.254723,-0.586931,0.868241,0.519086,-0.943676,1.118639,-0.557532,0.660267,A
3.523571,-3.347115,3.86055,0.798347,0.254089,1.244948,-0.640985,0.882267,0.47986,-0.892471,1.149168,-0.615189,0.672318,A
3.430026,-3.263986,3.803439,0.797226,0.307956,1.168968,-0.644309,0.879304,0.430989,-0.892547,1.141342,-0.476847,0.648375,A
3.547956,-3.364852,3.81903,0.802918,0.326735,1.14276,-0.64542,0.945501,0.403738,-0.937398,1.170576,-0.576162,0.650845,A
3.56518,-3.427726,3.828991,0.793821,0.298746,1.171888,-0.702067,0.958985,0.363573,-0.927487,1.188237,-0.662043,0.666237,A
3.395176,-3.485905,3.721677,0.764967,0.36648,1.28815,-0.889099,0.905024,0.312728,-1.031087,1.219687,-0.578785,0.677842,A
3.367169,-3.421039,3.705381,0.756177,0.41326,1.291898,-0.909537,0.873406,0.237734,-1.11512,1.234439,-0.508668,0.689778,A
3.364467,-3.419506,3.686839,0.724291,0.587847,1.31037,-0.944719,0.827496,0.200145,-1.12629,1.241261,-0.336319,0.706797,A
3.388528,-3.449359,3.610706,0.686475,0.616588,1.324075,-0.985961,0.837325,0.143763,-1.075391,1.203513,-0.491461,0.731024,A
3.472502,-3.447217,3.480345,0.654885,0.681584,1.319021,-1.014098,0.874483,0.132233,-1.11267,1.274252,-0.48503,0.696007,A
3.480299,-3.574325,3.434214,0.662712,0.701191,1.413883,-1.092357,0.847334,0.119197,-1.110396,1.196571,-0.618945,0.733096,A
3.472993,-3.496543,3.41774,0.669001,0.864159,1.336372,-1.071809,0.801621,0.087968,-1.117141,1.296829,-0.422144,0.712284,A
3.526722,-3.637722,3.292389,0.633761,1.07398,1.497186,-1.147881,0.877051,0.106231,-1.158425,1.212973,-0.467107,0.739442,A
3.553291,-3.699189,3.238563,0.615382,1.098615,1.575049,-1.216971,0.852055,0.104675,-1.168685,1.189568,-0.540997,0.742899,A
3.563516,-3.677287,3.135659,0.575826,1.165908,1.638244,-1.255134,0.853142,0.120945,-1.161183,1.239121,-0.515373,0.737091,A
3.518018,-3.681927,3.026924,0.563299,1.300115,1.558867,-1.235242,0.864415,0.073451,-1.130954,1.286993,-0.433068,0.718232,A
3.532872,-3.705741,2.849786,0.547199,1.245909,1.594325,-1.233188,1.002417,-0.008358,-1.073001,1.273727,-0.58453,0.710145,A
3.535458,-3.648773,2.741444,0.558741,1.382188,1.604892,-1.198355,0.996862,-0.044792,-1.084403,1.274861,-0.53008,0.713011,A
3.741876,-3.601522,2.219036,0.344003,1.796908,1.849647,-0.984766,1.259458,-0.035957,-1.098905,1.225441,-0.579346,0.67366,A
3.704618,-3.614546,2.157884,0.31088,1.89064,1.802002,-0.934574,1.225024,-0.011448,-1.064803,1.264899,-0.562884,0.664055,A
3.742141,-3.615418,2.107913,0.285413,1.928248,1.849013,-0.926684,1.410927,-0.086784,-0.979558,1.191934,-0.657371,0.643682,A
3.85905,-3.518174,1.781193,0.117753,2.19229,2.061864,-0.816324,1.522366,0.230779,-0.899276,1.05389,-0.724225,0.556045,A
3.790753,-3.443086,1.795776,0.197239,2.304158,2.113923,-0.768443,1.549532,0.130623,-0.900415,0.97101,-0.49851,0.553943,A
3.769339,-3.669685,1.62672,0.16693,2.384997,2.328798,-0.856185,1.612422,0.02978,-1.092691,0.72445,-0.587259,0.574572,A
3.784896,-3.703366,1.598882,0.163305,2.521752,2.178773,-0.848627,1.792477,0.040445,-1.052664,0.636176,-0.640168,0.532631,A
4.033742,-3.53075,1.167947,-0.008426,2.765879,2.264992,-0.826575,2.147279,0.407294,-1.30111,0.369539,-0.588625,0.417477,A
4.138163,-3.500461,0.940635,0.052794,2.884064,2.486622,-0.730938,2.454766,0.440515,-1.407685,0.015248,-0.49951,0.389482,A
4.09063,-3.515025,0.915179,0.036189,2.983188,2.563807,-0.654876,2.468114,0.448351,-1.433331,-0.066873,-0.374134,0.388574,A
4.097398,-3.573879,0.91321,-0.015528,3.168195,2.599524,0.006552,2.396709,1.022616,-1.055231,-0.137513,-0.405572,0.391856,A
4.203881,-3.522173,0.9769,0.057942,3.140117,2.538607,0.22839,2.381014,1.072488,-0.88248,-0.156897,-0.36321,0.407904,A
4.228484,-3.505026,0.963369,0.096318,2.918055,2.625246,0.500413,2.273203,1.231674,-0.545598,-0.055643,-0.530105,0.446757,A
4.145109,-3.441688,1.015252,0.086501,2.987104,2.575588,0.601304,2.220107,1.286685,-0.488839,-0.021413,-0.410475,0.442218,A
4.164511,-3.462474,1.134873,0.075315,2.894947,2.593919,0.703716,2.142323,1.317769,-0.362078,0.037916,-0.509816,0.478603,A
4.194639,-3.47344,1.333254,0.211553,2.803646,2.637394,0.791041,1.887764,1.433065,-0.21895,0.171054,-0.406376,0.509823,A
4.111044,-3.419093,1.408753,0.272269,2.797935,2.658556,0.82847,1.8492,1.390349,-0.140328,0.162228,-0.438638,0.545837,A
4.137976,-3.415726,1.570566,0.271958,2.624498,2.500108,0.946632,1.612378,1.39855,-0.11824,0.345944,-0.455625,0.572539,A
4.004466,-3.406794,1.818479,0.352685,2.515219,2.261886,0.919541,1.256156,1.517844,0.002912,0.633757,-0.623956,0.612045,A
3.97131,-3.38425,1.962817,0.360107,2.33131,2.205396,0.810235,0.999207,1.617944,0.078888,0.654382,-1.185629,-6.01977,A
3.994921,-3.344715,2.011195,0.352385,2.250014,2.235345,0.889179,1.07251,1.566616,-0.004811,0.810432,-0.741467,0.634191,A
3.837194,-3.233897,2.092677,0.315621,2.032975,2.028715,0.889577,0.798003,1.599518,0.091945,1.091102,-0.851143,0.62365,A
3.797717,-3.2254,2.197743,0.336191,1.983836,1.941864,0.922352,0.805679,1.503066,0.06194,1.102685,-0.768585,0.62467,A
3.33189,-4.082019,2.014607,0.192386,1.458452,2.95406,0.869676,0.109624,1.503857,0.89348,1.18953,0.692012,0.185347,A
3.417771,-3.968598,2.242752,0.29581,1.220134,2.670625,0.916376,0.036556,1.394208,0.915321,1.473008,0.52914,0.112514,A
3.2879,-3.890605,2.51249,0.375503,1.020582,2.482837,0.974809,0.175469,0.986294,1.143283,1.628395,0.328816,0.14267,A
3.452473,-3.902358,2.684488,0.43817,0.859982,2.454325,0.881093,0.104706,1.260343,1.045201,1.513619,0.256816,0.076493,A
3.64229,-3.337556,2.865962,0.589767,1.322403,1.691958,0.971733,0.145302,1.645292,-0.074225,1.196606,-0.252503,0.825696,A
3.564248,-3.31039,3.532307,1.108075,0.99568,1.311804,0.790067,0.45965,1.259039,-0.150459,0.906992,-0.41577,0.81571,A
3.644127,-3.114913,3.554655,0.933248,0.869354,1.233169,0.721569,0.300004,1.497352,-0.348577,0.959128,-0.612343,0.797641,A
3.738982,-2.842133,3.703788,0.499203,0.654628,1.1654,0.966525,0.113583,1.722129,-0.386792,1.076849,-0.252408,0.71841,A
3.760772,-2.883995,3.872269,0.356008,0.379505,1.214721,0.923182,0.265102,1.61478,-0.42729,0.917024,-0.135635,0.686566,A
3.654087,-2.987849,3.908319,0.463449,0.360336,1.16233,0.574972,0.394331,1.309484,-0.501442,0.929815,-0.06039,0.658853,A
3.452482,-3.208388,3.946452,0.555581,0.387448,1.358807,0.065081,0.43386,0.884508,-0.677845,0.858234,0.001136,0.715859,A
3.372933,-3.236843,3.942956,0.551386,0.338473,1.292622,-0.037048,0.53714,0.607523,-0.695957,0.935467,-0.005791,0.715119,A
3.331382,-3.301698,3.91802,0.572298,0.44165,1.23385,-0.141896,0.610879,0.44953,-0.743057,0.879914,-0.028211,0.720381,A
3.384421,-3.265789,3.862537,0.513555,0.388312,1.235636,-0.285692,0.568268,0.570425,-0.926083,0.926497,-0.121719,0.712889,A
3.436678,-3.283587,3.793685,0.585982,0.483386,1.184188,-0.419839,0.352629,0.860195,-1.191792,0.96618,-0.252402,0.676416,A
3.469846,-3.287025,3.831115,0.632937,0.42971,1.163625,-0.363947,0.605526,0.561678,-0.982215,0.946379,-0.225806,0.707212,A
3.479261,-3.234723,3.787561,0.689568,0.441878,1.201677,-0.454026,0.474538,0.671651,-1.160817,0.986799,-0.227085,0.6997,A
3.435391,-3.305697,3.773872,0.727643,0.456416,1.224742,-0.531508,0.535458,0.633359,-1.155842,0.921326,-0.30232,0.720514,A
3.439111,-3.354515,3.791738,0.681023,0.524546,1.172196,-0.58105,0.472742,0.674885,-1.177001,0.960413,-0.271282,0.70517,A
3.450616,-3.277398,3.869584,0.648423,0.547273,1.111352,-0.5392,0.615082,0.431574,-1.06142,0.93444,-0.111243,0.699936,A
3.187991,-4.001485,3.703685,0.663514,-0.118194,1.910864,-0.902518,0.154515,0.440243,-0.232825,1.410235,0.144583,-0.040584,A
3.07816,-3.972266,3.701569,0.692683,0.002539,1.858848,-1.032456,0.278381,0.062122,-0.22098,1.447669,0.208909,0.012301,A
3.058431,-3.918634,3.673737,0.660533,0.063363,1.885109,-1.124589,0.212919,0.103799,-0.260886,1.476108,0.338466,-0.008563,A
3.205432,-4.032126,3.486147,0.58106,0.190013,1.920424,-1.398571,0.043443,0.214915,-0.528078,1.661998,0.113282,0.004658,A
3.229249,-4.122012,3.533444,0.564112,0.168864,1.928144,-1.344196,0.379187,-0.162176,-0.329788,1.605501,0.267181,0.027426,A
